name,address,lat,lon,rating,reviewCount,website,openingHours,source_id,category,primaryType,fetchedAt,googleMapsUrl
CDM GO fit Peñagrande,"Av. de Monforte de Lemos, 184, Fuencarral-El Pardo, 28035 Madrid, Spain",40.4770736,-3.7172272000000004,4,3485,https://go-fit.es/centros/go-fit-penagrande/?utm_source=google-mb&utm_medium=organic&utm_campaign=penagrande,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM,ChIJc4DD65YpQg0Rk3BWKKXYzEg,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJc4DD65YpQg0Rk3BWKKXYzEg
Gimnasio VivaGym Mirasierra,"Calle de la Costa Brava 38 Centro Comercial Mirasierra Gallery, Fuencarral-El Pardo, 28034 Madrid, Spain",40.497285999999995,-3.715318,4.4,327,https://www.vivagym.com/es-es/gimnasios/madrid/capital/mirasierra/?utm_campaign=250922_es_gmb_conversion_generic_mirasierra&utm_medium=organic&utm_source=gmb,Monday: 7:00 AM – 11:00 PM; Tuesday: 7:00 AM – 11:00 PM; Wednesday: 7:00 AM – 11:00 PM; Thursday: 7:00 AM – 11:00 PM; Friday: 7:00 AM – 11:00 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJbcTo-5krQg0RZXlAf3vbr_E,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJbcTo-5krQg0RZXlAf3vbr_E
Basic-Fit Madrid Virgen del Carmen,"Av. de la Virgen del Carmen, 35, Hortaleza, 28033 Madrid, Spain",40.4753273,-3.650824,4.1,875,https://www.basic-fit.com/es-es/clubs/basic-fit-madrid-virgen-del-carmen-c0c4d315638c40f1ab893f7992a3921e.html,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 10:30 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJ_TIvH74vQg0Rs6tKV-iPnh0,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ_TIvH74vQg0Rs6tKV-iPnh0
GO fit Montecarmelo,"C. del Monasterio de El Paular, 2, Fuencarral-El Pardo, 28049 Madrid, Spain",40.500060999999995,-3.7142440999999993,4.2,1647,https://go-fit.es/centros/go-fit-montecarmelo/?utm_source=google-mb&utm_medium=organic&utm_campaign=montecarmelo,Monday: 6:30 AM – 11:30 PM; Tuesday: 6:30 AM – 11:30 PM; Wednesday: 6:30 AM – 11:30 PM; Thursday: 6:30 AM – 11:30 PM; Friday: 6:30 AM – 11:30 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJ4TpBlCUqQg0RWMEksHcapq8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ4TpBlCUqQg0RWMEksHcapq8
Basic-Fit,"Calle de María Tubau, 6-8, Fuencarral-El Pardo, 28050 Madrid, Spain",40.51385870000001,-3.6735312,4.6,512,https://www.basic-fit.com/es-es/clubs/basic-fit-madrid-mar%C3%ADa-tubau-8563d3e7de7944d8a0a0fe4199653c0f.html?utm_medium=yext&utm_source=gmb,Monday: 6:00 AM – 12:00 AM; Tuesday: 6:00 AM – 12:00 AM; Wednesday: 6:00 AM – 12:00 AM; Thursday: 6:00 AM – 12:00 AM; Friday: 6:00 AM – 12:00 AM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJEZsIHcwrQg0Rui5GV1cY074,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJEZsIHcwrQg0Rui5GV1cY074
Torre de Cristal,"P.º de la Castellana, 259C, Planta 19, Fuencarral-El Pardo, 28046 Madrid, Spain",40.4781919,-3.6874821000000004,4.5,243,,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 6:30 PM; Saturday: Closed; Sunday: Closed,ChIJzd0l9WspQg0Relzs4Bh35HM,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJzd0l9WspQg0Relzs4Bh35HM
Wifit Gym Puerta de Hierro,"C. de Ramón Gómez de la Serna, 99, Fuencarral-El Pardo, 28035 Madrid, Spain",40.4835237,-3.7268888,5,665,https://www.wifitpuertadehierro.com/,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 2:30 PM,ChIJ58lHJN4pQg0RdeWQvgnrhUE,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ58lHJN4pQg0RdeWQvgnrhUE
Gimnasio Pika,"C. de Puentecesures, 1, Fuencarral-El Pardo, 28029 Madrid, Spain",40.478888999999995,-3.6969380000000003,4.9,239,https://urbansportsclub.com/es/venues/gimnasio-pika?date=2021-08-22&service_type=1,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJZyHc5HMpQg0R8FLI7HW9ROI,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJZyHc5HMpQg0R8FLI7HW9ROI
Basic-Fit,"Av. de Monforte de Lemos, 113, Fuencarral-El Pardo, 28029 Madrid, Spain",40.478269499999996,-3.7077896,4.1,1046,https://www.basic-fit.com/es-es/clubs/basic-fit-madrid-monforte-de-lemos-d66e6f57b80646dba1fe35bd3f51e715.html?utm_medium=yext&utm_source=gmb,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 10:30 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJL6IVd_IpQg0RG0iT8UK3wv8,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJL6IVd_IpQg0RG0iT8UK3wv8
Fitness Center Vaguada,"Pl. Villafranca de los Barros, 3, Fuencarral-El Pardo, 28034 Madrid, Spain",40.4816314,-3.7117439,4.3,110,http://www.fitnesscentervaguada.com/,Monday: 8:00 AM – 11:00 PM; Tuesday: 8:00 AM – 11:00 PM; Wednesday: 8:00 AM – 11:00 PM; Thursday: 8:00 AM – 11:00 PM; Friday: 8:00 AM – 11:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: 9:00 AM – 2:00 PM,ChIJ_WeS85opQg0RQoeuW5Ef9-w,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ_WeS85opQg0RQoeuW5Ef9-w
Gimnasio Infinit Fitness Moraleja - Abierto 24 horas,"C/Azalea, 1 - Miniparc 1 - Edificio F, Planta 1ª, 28109 Alcobendas, Madrid, Spain",40.5186895,-3.6507574999999997,4.6,149,https://www.infinitfitness.es/clubs/lamoraleja,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJCYpkoA8sQg0R9jyZ_bte90A,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJCYpkoA8sQg0R9jyZ_bte90A
Sport And Beauty Box | Fitness Studio,"C. de Julio Dánvila, 2, Cdad. Lineal, 28033 Madrid, Spain",40.471637699999995,-3.6657461999999996,4.9,227,https://www.sbbox.es/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,ChIJxSbvDpIpQg0RqdMPqs_39iQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJxSbvDpIpQg0RqdMPqs_39iQ
Pabellón Norte UAM,"C. de Erasmo de Rotterdam, 1, Fuencarral-El Pardo, 28049 Madrid, Spain",40.5472754,-3.7016693,4.6,29,https://servdep.sefd.uam.es/index.php,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 9:00 PM; Saturday: Closed; Sunday: Closed,ChIJW22xKkUrQg0RWS4co_b7WGM,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJW22xKkUrQg0RWS4co_b7WGM
Morales Box,"C. de Rafael Herrera, 3, Chamartín, 28036 Madrid, Spain",40.467684,-3.6859129999999998,4.9,213,https://www.moralesbox.com/,Monday: 7:00 AM – 9:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 9:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 9:30 PM; Saturday: 9:30 AM – 2:30 PM; Sunday: Closed,ChIJTTda7hYpQg0RyPPkLGWMFi0,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJTTda7hYpQg0RyPPkLGWMFi0
Re-Educate Studio,"Acceso desde Yoofit Boutique Gym Experience, Estación de Chamartín, s/n, Chamartín, 28036 Madrid, Spain",40.4721019,-3.6816313,4.9,43,http://re-educatestudio.es/,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 9:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 7:00 AM – 9:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 7:00 AM – 9:00 PM; Sunday: Closed,ChIJRX6VgPkpQg0Rx-7_g357p2E,Gym,health,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJRX6VgPkpQg0Rx-7_g357p2E
360sport,"P.º de San Millán de la Cogolla, Fuencarral-El Pardo, 28050 Madrid, Spain",40.5034,-3.6686741000000005,5,42,http://www.360sport.es/,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours,ChIJHWtusL0rQg0Rp2w27pzJuEg,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJHWtusL0rQg0Rp2w27pzJuEg
Box Ragnarok (Alcobendas),"C. de José Hierro, 5, 28100 Alcobendas, Madrid, Spain",40.5478363,-3.6532749,5,109,https://www.boxragnarok.com/ubicaciones-box-madrid/alcobendas,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 10:00 AM – 2:00 PM; Sunday: Closed,ChIJP0EClposQg0RFJt1aAuYFGM,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJP0EClposQg0RFJt1aAuYFGM
QUIMERA CROSSFIT,"Av. del Dr. Severo Ochoa, 37, 28108 Alcobendas, Madrid, Spain",40.540130999999995,-3.6541116999999996,4.8,123,http://www.quimeracrossfit.es/,Monday: 7:00 AM – 9:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 9:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 7:00 AM – 8:00 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: 10:30 AM – 12:30 PM,ChIJqd2GZ4YsQg0Ru9c4jbXiOpQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJqd2GZ4YsQg0Ru9c4jbXiOpQ
Basic-Fit,"C. de Valcarlos, 5, Fuencarral-El Pardo, 28050 Madrid, Spain",40.4983674,-3.6734767,4.4,186,https://www.basic-fit.com/es-es/clubs/basic-fit-madrid-valcarlos-e59711ed668d4bbbba2c16e757440073.html?utm_medium=yext&utm_source=gmb,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 10:30 PM; Saturday: 8:00 AM – 9:00 PM; Sunday: 8:00 AM – 9:00 PM,ChIJBydw8tQrQg0RSV3fCWyR-qU,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJBydw8tQrQg0RSV3fCWyR-qU
Spartan Box Madrid,"Av. de Manoteras, 22, Hortaleza, 28050 Madrid, Spain",40.4880752,-3.6677742,5,90,https://www.termopilasbox.es/,"Monday: 7:30 AM – 3:15 PM, 5:00 – 10:00 PM; Tuesday: 7:30 AM – 3:15 PM, 5:00 – 10:00 PM; Wednesday: 7:30 AM – 3:15 PM, 5:00 – 10:00 PM; Thursday: 7:30 AM – 3:15 PM, 5:00 – 10:00 PM; Friday: 7:30 AM – 3:15 PM, 5:00 – 9:00 PM; Saturday: 9:30 AM – 1:30 PM; Sunday: 9:30 AM – 1:30 PM",ChIJiYYwn1EpQg0RBvioXrMUsCQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJiYYwn1EpQg0RBvioXrMUsCQ
Gym - Mare,"C. de Sangenjo, 18A, Fuencarral-El Pardo, 28034 Madrid, Spain",40.4852011,-3.7000214999999996,5,7,,Monday: 9:00 AM – 9:00 PM; Tuesday: 9:00 AM – 9:00 PM; Wednesday: 9:00 AM – 9:00 PM; Thursday: 9:00 AM – 9:00 PM; Friday: 9:00 AM – 9:00 PM; Saturday: Closed; Sunday: Closed,ChIJRQ1cyXkpQg0RWXZGHiBeRUQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJRQ1cyXkpQg0RWXZGHiBeRUQ
BEFEARLESS | Box en Madrid,"C. de los Aragoneses, 2, 28108 Alcobendas, Madrid, Spain",40.5243377,-3.6617474999999997,5,267,http://www.befearlessmadrid.com/,Monday: 7:00 AM – 9:30 PM; Tuesday: 7:00 AM – 9:30 PM; Wednesday: 7:00 AM – 9:30 PM; Thursday: 7:00 AM – 9:30 PM; Friday: 7:00 AM – 8:30 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed,ChIJ1-nPliEtQg0RlZk8QB5OqU4,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ1-nPliEtQg0RlZk8QB5OqU4
Box Anteus Peña Grande,"C. de la Isla de Arosa, 27, Fuencarral-El Pardo, 28035 Madrid, Spain",40.4801754,-3.7162893,4.8,63,https://boxanteus.com/,Monday: 9:30 AM – 10:30 PM; Tuesday: 9:30 AM – 10:30 PM; Wednesday: 9:30 AM – 10:30 PM; Thursday: 9:30 AM – 10:30 PM; Friday: 9:30 AM – 10:30 PM; Saturday: 9:30 AM – 2:00 PM; Sunday: Closed,ChIJgYxnTJgpQg0RbvBpTGperx4,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJgYxnTJgpQg0RbvBpTGperx4
ENSO Personal Training Studio,"C. de Manuel Pombo Angulo, 12, Bajo 8, Hortaleza, 28050 Madrid, Spain",40.506575,-3.6563413999999996,5,50,http://www.ensostudio.es/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: Closed,ChIJwZfmaw8sQg0R1v6TK5-YtRs,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJwZfmaw8sQg0R1v6TK5-YtRs
Full Pilates Chamartin,"Estación de Chamartín 2 planta gimnasio yoofit, Chamartín, 28036 Madrid, Spain",40.472319,-3.6817891000000005,4.9,36,https://fullpilatesmadrid.es/,Monday: 7:30 AM – 10:00 PM; Tuesday: 7:30 AM – 10:00 PM; Wednesday: 7:30 AM – 10:00 PM; Thursday: 7:30 AM – 10:00 PM; Friday: 7:00 AM – 10:00 PM; Saturday: 11:00 AM – 12:00 PM; Sunday: Closed,ChIJXRtXa2spQg0RA4_pLy6WuAQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJXRtXa2spQg0RA4_pLy6WuAQ
Fenomeno Corporate Center,"Calle de María Tubau, 5, Fuencarral-El Pardo, 28050 Madrid, Spain",40.5132776,-3.6729007,4.5,46,https://www.wellzone.center/,Monday: 7:00 AM – 10:00 PM; Tuesday: 7:00 AM – 10:00 PM; Wednesday: 7:00 AM – 10:00 PM; Thursday: 7:00 AM – 10:00 PM; Friday: 7:00 AM – 9:00 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,ChIJ4310e-0rQg0RSj0T2qIIWPM,Gym,health,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJ4310e-0rQg0RSj0T2qIIWPM
We/On Montecarmelo,"C. del Monasterio de Arlanza, 20, Local 21, Fuencarral-El Pardo, 28049 Madrid, Spain",40.5106684,-3.6895163999999996,4.1,465,https://www.weonclub.com/,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 10:30 PM; Saturday: 9:00 AM – 9:00 PM; Sunday: 9:00 AM – 8:00 PM,ChIJf7Dd1cUrQg0RBLksmaF-Usg,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJf7Dd1cUrQg0RBLksmaF-Usg
Brooklyn Fitboxing La vaguada,"Av. de Monforte de Lemos, 164, Fuencarral-El Pardo, 28029 Madrid, Spain",40.4778853,-3.7151387,4.9,276,https://bfclick.com/la-vaguada-gmb,"Monday: 7:00 – 8:00 AM, 8:30 – 10:30 AM, 3:30 – 4:30 PM, 5:00 – 10:00 PM; Tuesday: 9:00 – 10:00 AM, 1:30 – 2:30 PM, 4:00 – 10:00 PM; Wednesday: 7:00 – 8:00 AM, 8:30 – 10:30 AM, 3:30 – 4:30 PM, 5:00 – 10:00 PM; Thursday: 7:00 – 8:00 AM, 1:30 – 2:30 PM, 4:00 – 10:00 PM; Friday: 9:00 – 10:00 AM, 3:30 – 4:30 PM, 5:30 – 8:30 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: 9:00 AM – 1:00 PM",ChIJQYajJZcpQg0RA_ITP5RxmRM,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJQYajJZcpQg0RA_ITP5RxmRM
Morales Box Las Tablas,"Calle Isabel Colbrand 10 Local 60 y 53, Fuencarral-El Pardo, 28050 Madrid, Spain",40.5124372,-3.6731289999999994,4.7,89,https://moralesbox.com/gimnasio-de-boxeo/clases-de-boxeo-las-tablas/,Monday: 7:00 AM – 9:30 PM; Tuesday: 7:00 AM – 9:30 PM; Wednesday: 7:00 AM – 9:30 PM; Thursday: 7:00 AM – 9:30 PM; Friday: 7:00 AM – 9:30 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: 9:00 AM – 2:00 PM,ChIJJ6LtzYErQg0RQ_oWL4MFwdA,Gym,sports_coaching,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJJ6LtzYErQg0RQ_oWL4MFwdA
Cubo Gym,"C. de Frómista, 3, Fuencarral-El Pardo, 28050 Madrid, Spain",40.5095902,-3.6729119999999997,4.8,29,,"Monday: 7:00 AM – 12:00 PM, 4:00 – 8:00 PM; Tuesday: 7:00 AM – 12:00 PM, 4:00 – 8:00 PM; Wednesday: 7:00 AM – 12:00 PM, 4:00 – 8:00 PM; Thursday: 7:00 AM – 12:00 PM, 4:00 – 8:00 PM; Friday: 7:00 AM – 12:00 PM, 4:00 – 8:00 PM; Saturday: 9:00 AM – 8:00 PM; Sunday: 9:00 AM – 8:00 PM",ChIJv0RawOkrQg0RVFGu1D6TxIQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJv0RawOkrQg0RVFGu1D6TxIQ
iMoveGym - Gimnasio Las Tablas,"C/ Isabel ColdBrand nº10 Local 57, Fuencarral-El Pardo, 28050 Madrid, Spain",40.5125847,-3.6726593000000003,4.9,394,https://imovegym.com/,Monday: 7:00 AM – 9:30 PM; Tuesday: 7:00 AM – 9:30 PM; Wednesday: 7:00 AM – 9:30 PM; Thursday: 7:00 AM – 9:30 PM; Friday: 7:00 AM – 9:30 PM; Saturday: 8:30 AM – 1:30 PM; Sunday: 8:30 AM – 1:30 PM,ChIJl-scK98rQg0RKsFmhWelW-k,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJl-scK98rQg0RKsFmhWelW-k
Pura Vida Fitness,"C. de Valdeverdeja, 21, Local, Moncloa - Aravaca, 28039 Madrid, Spain",40.46711030000001,-3.7158838,4.9,120,http://www.puravidafitness.es/,Monday: 7:00 AM – 10:30 PM; Tuesday: 7:00 AM – 10:30 PM; Wednesday: 7:00 AM – 10:30 PM; Thursday: 7:00 AM – 10:30 PM; Friday: 7:00 AM – 10:30 PM; Saturday: 8:00 AM – 2:00 PM; Sunday: Closed,ChIJCQ-umLspQg0RRIoL1kCH8BY,Gym,health,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJCQ-umLspQg0RRIoL1kCH8BY
Brooklyn Fitboxing Sanchinarro,"Av. de Manoteras, 22, Hortaleza, 28050 Madrid, Spain",40.4874955,-3.668121,4.8,212,https://bfclick.com/sanchinarro-gmb,"Monday: 2:00 – 4:00 PM, 5:00 – 10:00 PM; Tuesday: 7:00 – 8:00 AM, 9:30 – 10:30 AM, 1:30 – 4:30 PM, 5:30 – 10:30 PM; Wednesday: 9:30 – 10:30 AM, 2:00 – 4:00 PM, 5:00 – 10:00 PM; Thursday: 7:00 – 8:00 AM, 9:30 – 10:30 AM, 1:30 – 4:30 PM, 5:30 – 9:30 PM; Friday: 5:30 – 7:30 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: 10:00 AM – 12:00 PM",ChIJpyQPg1EpQg0RkmB8oSZ6iys,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJpyQPg1EpQg0RkmB8oSZ6iys
Pilates Art,"C. de Manuel Pombo Angulo, 10, Hortaleza, 28050 Madrid, Spain",40.5061958,-3.6563317,4.9,18,https://pilatesart.es/,Monday: 8:00 AM – 9:00 PM; Tuesday: 8:00 AM – 9:00 PM; Wednesday: 8:00 AM – 9:00 PM; Thursday: 8:00 AM – 9:00 PM; Friday: 8:00 AM – 1:00 PM; Saturday: Closed; Sunday: Closed,ChIJy5teXw8sQg0RS_2ObTJt8oQ,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJy5teXw8sQg0RS_2ObTJt8oQ
Brooklyn Fitboxing Las tablas,"Calle de Isabel Colbrand, 10, Fuencarral-El Pardo, 28050 Madrid, Spain",40.512322999999995,-3.67388,4.8,330,https://bfclick.com/las-tablas-gmb,"Monday: 7:00 – 9:00 AM, 12:30 – 4:30 PM, 5:00 – 10:00 PM; Tuesday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 12:30 – 3:30 PM, 5:00 – 10:00 PM; Wednesday: 7:00 – 9:00 AM, 12:30 – 4:30 PM, 5:00 – 10:00 PM; Thursday: 7:00 – 9:00 AM, 9:30 – 11:30 AM, 12:30 – 3:30 PM, 5:00 – 10:00 PM; Friday: 7:00 – 9:00 AM, 9:30 – 10:30 AM, 2:30 – 8:30 PM; Saturday: 9:00 AM – 2:00 PM; Sunday: 9:00 AM – 2:00 PM",ChIJrfw5tO0rQg0RjlXDCr7OSlM,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJrfw5tO0rQg0RjlXDCr7OSlM
All For Box Gimnasio,"C. de Arturo Soria, 311, Cdad. Lineal, 28033 Madrid, Spain",40.4785635,-3.6690546000000004,4.8,56,http://allforboxgym.es/,"Monday: 9:30 AM – 2:30 PM, 5:30 – 9:30 PM; Tuesday: 9:30 AM – 2:30 PM, 5:30 – 9:30 PM; Wednesday: 9:30 AM – 2:30 PM, 5:30 – 9:30 PM; Thursday: 9:30 AM – 2:30 PM, 5:30 – 9:30 PM; Friday: 9:30 AM – 2:30 PM, 5:30 – 9:30 PM; Saturday: 11:30 AM – 1:30 PM; Sunday: Closed",ChIJvVcpgwwpQg0RF8mFHSPdjNk,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJvVcpgwwpQg0RF8mFHSPdjNk
Full CrossFit Madrid - Chamartín - Plaza Castilla,"Estación de Chamartín, ático, planta 1, Chamartín, 28036 Madrid, Spain",40.4719859,-3.6828052000000002,4.8,58,https://www.fullcrossfit.com/,"Monday: 7:00 – 11:00 AM, 2:30 – 3:30 PM, 5:00 – 10:00 PM; Tuesday: 7:00 – 11:00 AM, 2:30 – 3:30 PM, 5:00 – 10:00 PM; Wednesday: 7:00 – 11:00 AM, 2:30 – 3:30 PM, 5:00 – 10:00 PM; Thursday: 7:00 – 11:00 AM, 2:30 – 3:30 PM, 5:00 – 9:00 PM; Friday: 7:00 – 11:00 AM, 4:00 – 8:00 PM; Saturday: 10:00 AM – 1:00 PM; Sunday: Closed",ChIJPZanDB0pQg0RHI7Zx5ua0bs,Gym,gym,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJPZanDB0pQg0RHI7Zx5ua0bs
Las Tablas CrossFit,"Calle de Isabel Colbrand, 10, nave 20-21, Fuencarral-El Pardo, 28050 Madrid, Spain",40.5129063,-3.6728557999999993,4.8,134,http://www.lastablascrossfit.com/,Monday: 7:15 AM – 9:15 PM; Tuesday: 7:15 AM – 9:15 PM; Wednesday: 7:15 AM – 9:15 PM; Thursday: 7:15 AM – 9:15 PM; Friday: 7:15 AM – 8:15 PM; Saturday: 9:00 AM – 1:00 PM; Sunday: Closed,ChIJaXIdjdsrQg0Rl-M7u2QniEQ,Gym,fitness_center,2026-02-05T10:47:00.973Z,https://www.google.com/maps/place/?q=place_id:ChIJaXIdjdsrQg0Rl-M7u2QniEQ
